# Rounds: 10000, repetitions: 10000
# Good arm ~ N(5.0,2.0), 1 bad arm(s) ~ N(4.0,4.0)
# Estimate ~ N(10.0,0.5)
# Observation noise range from 0.5 to 0.7 with step size 0.01

# Observation noise | mean | standard deviation

18 0.5900000000000001 84.1853920775568
18 0.6000000000000001 84.16088872323782
18 0.6100000000000001 83.861731705155
18 0.6200000000000001 83.94819502703233
18 0.6300000000000001 84.02598389426485
18 0.6400000000000001 83.89471385266734
18 0.6500000000000001 83.92006465101463
18 0.6600000000000001 83.81284632586275
18 0.6700000000000002 84.06082668790195
18 0.6800000000000002 83.81726249340339
18 0.6900000000000002 83.63075606559032
18 0.7000000000000002 83.51863130612118

19 0.5 89.2465310796639
19 0.51 89.17277057708591
19 0.52 89.33131096807486
19 0.53 89.2336796444895
19 0.54 89.43542876445326
19 0.55 89.15529991161229
19 0.56 88.92617420702132
19 0.5700000000000001 89.02894891335426
19 0.5800000000000001 88.6364347582227
19 0.5900000000000001 88.98996693064527
19 0.6000000000000001 88.93646675705745
19 0.6100000000000001 88.66023751870846
19 0.6200000000000001 88.69975205558178
19 0.6300000000000001 88.78937526561646
19 0.6400000000000001 88.72587118228867
19 0.6500000000000001 88.64786461171389
19 0.6600000000000001 88.5777064812471
19 0.6700000000000002 88.76958478621053
19 0.6800000000000002 88.53699069903013
19 0.6900000000000002 88.37238803365538
19 0.7000000000000002 88.29791907307661

20 0.5 94.07455366940817
20 0.51 93.97418382387319
20 0.52 94.16928744204667
20 0.53 93.99544767994848
20 0.54 94.22358408834084
20 0.55 93.90703832206559
20 0.56 93.70530592109795
20 0.5700000000000001 93.81563813743635
20 0.5800000000000001 93.39577473237988
20 0.5900000000000001 93.81516609178242
20 0.6000000000000001 93.67642034883784
20 0.6100000000000001 93.47733889859303
20 0.6200000000000001 93.44288461360887
20 0.6300000000000001 93.54746906386464
20 0.6400000000000001 93.50047013099133
20 0.6500000000000001 93.3921076900104
20 0.6600000000000001 93.31130785476344
20 0.6700000000000002 93.56825307510567
20 0.6800000000000002 93.29204757006768
20 0.6900000000000002 93.17298604157583
20 0.7000000000000002 93.017070309243

21 0.5 98.93541061986335
21 0.51 98.79466002146883
21 0.52 98.94246427287169
21 0.53 98.79832356617405
21 0.54 98.99924945797628
21 0.55 98.70331911218982
21 0.56 98.51819561447238
21 0.5700000000000001 98.59401224493159
21 0.5800000000000001 98.22059778001764
21 0.5900000000000001 98.54830320443712
21 0.6000000000000001 98.46239173105963
21 0.6100000000000001 98.2088317359044
21 0.6200000000000001 98.22397166747135
21 0.6300000000000001 98.29103132094174
21 0.6400000000000001 98.31553958498179
21 0.6500000000000001 98.16490837775008
21 0.6600000000000001 98.0867090820333
21 0.6700000000000002 98.3480631348824
21 0.6800000000000002 98.03372879425451
21 0.6900000000000002 97.93288238773744
21 0.7000000000000002 97.79023891195864

22 0.5 103.75131757048352
22 0.51 103.59115478226204
22 0.52 103.77726340102713
22 0.53 103.63144653249671
22 0.54 103.85667860187517
22 0.55 103.45411627454513
22 0.56 103.29853775066366
22 0.5700000000000001 103.3785282012166
22 0.5800000000000001 103.01583178535488
22 0.5900000000000001 103.29454626659194
22 0.6000000000000001 103.2499474283776
22 0.6100000000000001 102.99337893386574
22 0.6200000000000001 102.99624225640984
22 0.6300000000000001 103.09899697342328
22 0.6400000000000001 103.03996397672363
22 0.6500000000000001 102.90607928108241
22 0.6600000000000001 102.85432108465787
22 0.6700000000000002 103.1171305629742
22 0.6800000000000002 102.7795087494992
22 0.6900000000000002 102.72379677842093
22 0.7000000000000002 102.55333815018999

23 0.5 108.58424915288475
23 0.51 108.40535517023238
23 0.52 108.64349166265454
23 0.53 108.43874676152649
23 0.54 108.69874098130718
23 0.55 108.29490992004439
23 0.56 108.06962847358014
23 0.5700000000000001 108.15663510469389
23 0.5800000000000001 107.80295931989824
23 0.5900000000000001 108.07744090841258
23 0.6000000000000001 108.0865552971961
23 0.6100000000000001 107.78984282393462
23 0.6200000000000001 107.75272671671854
23 0.6300000000000001 107.83538066452195
23 0.6400000000000001 107.77589036980895
23 0.6500000000000001 107.70559006865602
23 0.6600000000000001 107.6379062373689
23 0.6700000000000002 107.9129077519092
23 0.6800000000000002 107.58278570805814
23 0.6900000000000002 107.5178867131042
23 0.7000000000000002 107.31403590904702

24 0.5 113.44405920694805
24 0.51 113.21350265498218
24 0.52 113.54529299900497
24 0.53 113.25251441585955
24 0.54 113.5632639322136
24 0.55 113.11159131192898
24 0.56 112.92658594650463
24 0.5700000000000001 112.92142511108229
24 0.5800000000000001 112.64207210353746
24 0.5900000000000001 112.87803576340629
24 0.6000000000000001 112.88375490895235
24 0.6100000000000001 112.59416968504078
24 0.6200000000000001 112.51376258702865
24 0.6300000000000001 112.64148404790785
24 0.6400000000000001 112.56486178654737
24 0.6500000000000001 112.49987980123288
24 0.6600000000000001 112.40388839396947
24 0.6700000000000002 112.67237070730496
24 0.6800000000000002 112.30412322872348
24 0.6900000000000002 112.28949276024916
24 0.7000000000000002 112.09566281379945

25 0.5 118.28148333071114
25 0.51 118.01190185424662
25 0.52 118.37629320515627
25 0.53 118.07668278288767
25 0.54 118.39523954066574
25 0.55 117.91648308833511
25 0.56 117.74330937730163
25 0.5700000000000001 117.7056947484895
25 0.5800000000000001 117.4212588013063
25 0.5900000000000001 117.69371517181003
25 0.6000000000000001 117.7245398610519
25 0.6100000000000001 117.40713176785987
25 0.6200000000000001 117.28234720882527
25 0.6300000000000001 117.45281544803802
25 0.6400000000000001 117.35428245711823
25 0.6500000000000001 117.25245979477451
25 0.6600000000000001 117.19094123177152
25 0.6700000000000002 117.48149378047948
25 0.6800000000000002 117.06936169780977
25 0.6900000000000002 117.04430564275228
25 0.7000000000000002 116.84985673893881

26 0.5 123.09878218686944
26 0.51 122.83840163213374
26 0.52 123.21724847874152
26 0.53 122.87438351673487
26 0.54 123.2330683742275
26 0.55 122.72699031432076
26 0.56 122.56130301571008
26 0.5700000000000001 122.54453871061763
26 0.5800000000000001 122.2357202597288
26 0.5900000000000001 122.51053409546469
26 0.6000000000000001 122.52058850515289
26 0.6100000000000001 122.21055294452124
26 0.6200000000000001 122.04717867298214
26 0.6300000000000001 122.24225630818503
26 0.6400000000000001 122.1323439537905
26 0.6500000000000001 122.04921109743982
26 0.6600000000000001 122.01017992117468
26 0.6700000000000002 122.24835816134522
26 0.6800000000000002 121.85403958531401
26 0.6900000000000002 121.83182401883053
26 0.7000000000000002 121.59107470767516

27 0.5 127.96225375071815
27 0.51 127.66879310471212
27 0.52 128.04282075715497
27 0.53 127.78605674666404
27 0.54 128.10973186417357
27 0.55 127.57792935008884
27 0.56 127.41558558720415
27 0.5700000000000001 127.33480616903279
27 0.5800000000000001 127.06088573276335
27 0.5900000000000001 127.32453556406584
27 0.6000000000000001 127.32081904426478
27 0.6100000000000001 127.01085683082928
27 0.6200000000000001 126.92132466938241
27 0.6300000000000001 127.04970135641173
27 0.6400000000000001 126.91078690800946
27 0.6500000000000001 126.82155211600352
27 0.6600000000000001 126.77539110811024
27 0.6700000000000002 127.0659705583981
27 0.6800000000000002 126.67204786077673
27 0.6900000000000002 126.59333082939675
27 0.7000000000000002 126.38076935292666

28 0.5 132.8051020097975
28 0.51 132.5208790242966
28 0.52 132.8619663363121
28 0.53 132.6385629327677
28 0.54 132.934916273367
28 0.55 132.40574389701953
28 0.56 132.2113883124904
28 0.5700000000000001 132.17775578401427
28 0.5800000000000001 131.88484987055725
28 0.5900000000000001 132.15247411304213
28 0.6000000000000001 132.16145655875096
28 0.6100000000000001 131.84850494505048
28 0.6200000000000001 131.75258863052778
28 0.6300000000000001 131.86580061801808
28 0.6400000000000001 131.7421278106493
28 0.6500000000000001 131.6349079655566
28 0.6600000000000001 131.5903100452112
28 0.6700000000000002 131.78583012182
28 0.6800000000000002 131.49616070454084
28 0.6900000000000002 131.41313830775607
28 0.7000000000000002 131.12416843734135

29 0.5 137.67124094377272
29 0.51 137.36459221661798
29 0.52 137.71697336666656
29 0.53 137.49158244621066
29 0.54 137.7833176715817
29 0.55 137.26188682588642
29 0.56 137.06341381436778
29 0.5700000000000001 137.00808848960529
29 0.5800000000000001 136.69585053237606
29 0.5900000000000001 136.95372894625285
29 0.6000000000000001 136.95405544858664
29 0.6100000000000001 136.66092690695817
29 0.6200000000000001 136.57398043047522
29 0.6300000000000001 136.65174641096564
29 0.6400000000000001 136.57835368093689
29 0.6500000000000001 136.47591937843998
29 0.6600000000000001 136.40162453047267
29 0.6700000000000002 136.55571765632146
29 0.6800000000000002 136.3193193056891
29 0.6900000000000002 136.2301684964122
29 0.7000000000000002 135.8965056505746

30 0.5 142.55213447564577
30 0.51 142.2166386525001
30 0.52 142.5501975470451
30 0.53 142.31147468609709
30 0.54 142.61381883269823
30 0.55 142.14583974555657
30 0.56 141.90201918478854
30 0.5700000000000001 141.85884176620516
30 0.5800000000000001 141.43878038319113
30 0.5900000000000001 141.77537617943483
30 0.6000000000000001 141.7908610463059
30 0.6100000000000001 141.4701200788153
30 0.6200000000000001 141.4043600547744
30 0.6300000000000001 141.50001812240652
30 0.6400000000000001 141.35532076597843
30 0.6500000000000001 141.28871882610076
30 0.6600000000000001 141.21344851742487
30 0.6700000000000002 141.30787907886403
30 0.6800000000000002 141.14086931932235
30 0.6900000000000002 141.05038766582854
30 0.7000000000000002 140.671598957899

31 0.5 147.3812845911357
31 0.51 147.0917518241801
31 0.52 147.44069919573494
31 0.53 147.1202091078311
31 0.54 147.47031224140994
31 0.55 146.98808203675645
31 0.56 146.7886808504262
31 0.5700000000000001 146.67197134147335
31 0.5800000000000001 146.32779341543332
31 0.5900000000000001 146.61956317063022
31 0.6000000000000001 146.59800660121968
31 0.6100000000000001 146.2784905191401
31 0.6200000000000001 146.22328148359838
31 0.6300000000000001 146.37463378937613
31 0.6400000000000001 146.21690678009588
31 0.6500000000000001 146.08393150478028
31 0.6600000000000001 146.00737145818096
31 0.6700000000000002 146.1157121178103
31 0.6800000000000002 145.97753440917265
31 0.6900000000000002 145.85610590117605
31 0.7000000000000002 145.4858467622498

32 0.5 152.2826748098316
32 0.51 151.96757332260898
32 0.52 152.2837681978374
32 0.53 152.02715726781176
32 0.54 152.3343433983267
32 0.55 151.88249154929454
32 0.56 151.67711712572225
32 0.5700000000000001 151.50327773679965
32 0.5800000000000001 151.1608738441271
32 0.5900000000000001 151.4707880821213
32 0.6000000000000001 151.36951154374677
32 0.6100000000000001 151.10410227502916
32 0.6200000000000001 151.07616052940259
32 0.6300000000000001 151.19033171436166
32 0.6400000000000001 151.04568988537122
32 0.6500000000000001 150.8909935750528
32 0.6600000000000001 150.82023656138045
32 0.6700000000000002 150.8862643030614
32 0.6800000000000002 150.776976626798
32 0.6900000000000002 150.66541024230708
32 0.7000000000000002 150.30362344102372

33 0.5 157.13635000206145
33 0.51 156.83029429171447
33 0.52 157.13759777480766
33 0.53 156.90072135253692
33 0.54 157.20128782731052
33 0.55 156.7430023734689
33 0.56 156.472014620622
33 0.5700000000000001 156.34183598233784
33 0.5800000000000001 156.05597446115016
33 0.5900000000000001 156.28277202938037
33 0.6000000000000001 156.19952142947656
33 0.6100000000000001 155.92933541285294
33 0.6200000000000001 155.8793916952346
33 0.6300000000000001 156.05203644685542
33 0.6400000000000001 155.89088200970642
33 0.6500000000000001 155.65453992463668
33 0.6600000000000001 155.6330631652518
33 0.6700000000000002 155.71155279802525
33 0.6800000000000002 155.61957215585647
33 0.6900000000000002 155.43780751867936
33 0.7000000000000002 155.12112145525924

34 0.5 161.9937695423562
34 0.51 161.70660172776016
34 0.52 161.98524127234177
34 0.53 161.72362142483973
34 0.54 162.06194643850392
34 0.55 161.61777838504304
34 0.56 161.35652150485794
34 0.5700000000000001 161.20583747398175
34 0.5800000000000001 160.9324670796745
34 0.5900000000000001 161.1342368113303
34 0.6000000000000001 161.02597907358728
34 0.6100000000000001 160.7507276394522
34 0.6200000000000001 160.72751545456907
34 0.6300000000000001 160.91648901465777
34 0.6400000000000001 160.7762816393614
34 0.6500000000000001 160.45751411029718
34 0.6600000000000001 160.42608763230717
34 0.6700000000000002 160.57522816657666
34 0.6800000000000002 160.45115187956802
34 0.6900000000000002 160.26238261929078
34 0.7000000000000002 159.92243272547012

35 0.5 166.9049511240302
35 0.51 166.53986787254115
35 0.52 166.83763785742102
35 0.53 166.6037047618296
35 0.54 166.91803383341716
35 0.55 166.47630787199006
35 0.56 166.1796227578717
35 0.5700000000000001 166.10914156629084
35 0.5800000000000001 165.82540671543413
35 0.5900000000000001 165.97245892231166
35 0.6000000000000001 165.90494661626033
35 0.6100000000000001 165.5727720930605
35 0.6200000000000001 165.51332461598503
35 0.6300000000000001 165.8001989608623
35 0.6400000000000001 165.64983909638622
35 0.6500000000000001 165.29338692599663
35 0.6600000000000001 165.22784563046804
35 0.6700000000000002 165.40707258435503
35 0.6800000000000002 165.26157841015592
35 0.6900000000000002 165.100923556095
35 0.7000000000000002 164.73710191261605

36 0.5 171.79230324986668
36 0.51 171.41632049111712
36 0.52 171.73439320195607
36 0.53 171.46921518351712
36 0.54 171.8087156136232
36 0.55 171.35742149369824
36 0.56 170.98977209265306
36 0.5700000000000001 170.97942136138724
36 0.5800000000000001 170.7201830057947
36 0.5900000000000001 170.84962691195727
36 0.6000000000000001 170.7148500773809
36 0.6100000000000001 170.44595558382412
36 0.6200000000000001 170.390970084451
36 0.6300000000000001 170.67515282492215
36 0.6400000000000001 170.54865390508144
36 0.6500000000000001 170.16666405620762
36 0.6600000000000001 170.06053333497923
36 0.6700000000000002 170.27432637850177
36 0.6800000000000002 170.09227948796226
36 0.6900000000000002 169.90576222593808
36 0.7000000000000002 169.5648318973249

37 0.5 176.663369672875
37 0.51 176.2875128035953
37 0.52 176.6137292981026
37 0.53 176.33079550377562
37 0.54 176.66877013238292
37 0.55 176.2594591568251
37 0.56 175.86139277924133
37 0.5700000000000001 175.84231406560602
37 0.5800000000000001 175.58697663045152
37 0.5900000000000001 175.72422670971758
37 0.6000000000000001 175.58439251161204
37 0.6100000000000001 175.3133218113015
37 0.6200000000000001 175.2483212905413
37 0.6300000000000001 175.50591988415175
37 0.6400000000000001 175.38980393300048
37 0.6500000000000001 175.02464794565526
37 0.6600000000000001 174.87662649054815
37 0.6700000000000002 175.10230941657605
37 0.6800000000000002 174.95836784345278
37 0.6900000000000002 174.7095318005355
37 0.7000000000000002 174.38226423101403

38 0.5 181.48676558218347
38 0.51 181.16335918565431
38 0.52 181.47397639530627
38 0.53 181.23703619241735
38 0.54 181.51023905914755
38 0.55 181.13839112290512
38 0.56 180.76240153069807
38 0.5700000000000001 180.71358092229664
38 0.5800000000000001 180.41584717111334
38 0.5900000000000001 180.58029078926745
38 0.6000000000000001 180.46586151565245
38 0.6100000000000001 180.14872415609116
38 0.6200000000000001 180.137645622564
38 0.6300000000000001 180.32712608122873
38 0.6400000000000001 180.18792425699235
