# Rounds: 1000, repetitions: 100000
# Good arm ~ N(5.0,2.0), 1 bad arm(s) ~ N(4.0,4.0)
# Estimate ~ N(10.0,0.5)
# Observation noise range from 0.4 to 0.6 with step size 0.01

# Observation noise | mean | standard deviation

7 0.5600000000000002 32.17197883328682
7 0.5700000000000002 32.16500912717338
7 0.5800000000000002 32.19557408248696
7 0.5900000000000002 32.11441230031518
7 0.6000000000000002 32.086942885451

8 0.4 37.0538654204942
8 0.41000000000000003 37.05086106100865
8 0.42000000000000004 37.07907679202904
8 0.43000000000000005 37.018589622466436
8 0.44000000000000006 36.99283752399081
8 0.45000000000000007 37.023768888203
8 0.4600000000000001 36.98056768633848
8 0.4700000000000001 36.989720453920064
8 0.4800000000000001 36.97371156362242
8 0.4900000000000001 36.96939922948181
8 0.5000000000000001 36.92169326195955
8 0.5100000000000001 36.90481618297658
8 0.5200000000000001 36.869420452007155
8 0.5300000000000001 36.88763182949392
8 0.5400000000000001 36.87117268757659
8 0.5500000000000002 36.925622406910726
8 0.5600000000000002 36.8643256760718
8 0.5700000000000002 36.843933287726266
8 0.5800000000000002 36.87555570889059
8 0.5900000000000002 36.79858428380089
8 0.6000000000000002 36.76149093099599

9 0.4 41.80535172126415
9 0.41000000000000003 41.79843082618435
9 0.42000000000000004 41.8122283839895
9 0.43000000000000005 41.76140918217493
9 0.44000000000000006 41.73570114276957
9 0.45000000000000007 41.76030889784793
9 0.4600000000000001 41.707188203227936
9 0.4700000000000001 41.69403793871993
9 0.4800000000000001 41.691656513169825
9 0.4900000000000001 41.69287107809805
9 0.5000000000000001 41.64063142207865
9 0.5100000000000001 41.61335391502865
9 0.5200000000000001 41.58413725294834
9 0.5300000000000001 41.59752831913438
9 0.5400000000000001 41.57617370572967
9 0.5500000000000002 41.61045846386155
9 0.5600000000000002 41.56223436918514
9 0.5700000000000002 41.54613140083332
9 0.5800000000000002 41.567709894159826
9 0.5900000000000002 41.48346265864583
9 0.6000000000000002 41.46340742438814

10 0.4 46.57289863829555
10 0.41000000000000003 46.54272222042529
10 0.42000000000000004 46.56970074482998
10 0.43000000000000005 46.50973276949102
10 0.44000000000000006 46.473208961112675
10 0.45000000000000007 46.487488569241584
10 0.4600000000000001 46.4751030847071
10 0.4700000000000001 46.42814788595204
10 0.4800000000000001 46.43104834740397
10 0.4900000000000001 46.42871869007165
10 0.5000000000000001 46.36288639330113
10 0.5100000000000001 46.32688509917738
10 0.5200000000000001 46.31562832614622
10 0.5300000000000001 46.32482470919771
10 0.5400000000000001 46.276816139897434
10 0.5500000000000002 46.32747265647559
10 0.5600000000000002 46.265074756638604
10 0.5700000000000002 46.25979029167407
10 0.5800000000000002 46.26729584034305
10 0.5900000000000002 46.18671681576883
10 0.6000000000000002 46.14349286870201

11 0.4 51.328105176580465
11 0.41000000000000003 51.31460150772301
11 0.42000000000000004 51.3502788848264
11 0.43000000000000005 51.273631484677495
11 0.44000000000000006 51.23535250774073
11 0.45000000000000007 51.25554276986255
11 0.4600000000000001 51.218403689844536
11 0.4700000000000001 51.151798831269204
11 0.4800000000000001 51.1766141931755
11 0.4900000000000001 51.16105167796808
11 0.5000000000000001 51.10634731744347
11 0.5100000000000001 51.04783816792316
11 0.5200000000000001 51.046858098941826
11 0.5300000000000001 51.07996413223613
11 0.5400000000000001 51.02161591597249
11 0.5500000000000002 51.03565688585932
11 0.5600000000000002 50.99264435331491
11 0.5700000000000002 50.979948244158
11 0.5800000000000002 50.97991524780043
11 0.5900000000000002 50.910840834288074
11 0.6000000000000002 50.86946173692228

12 0.4 56.11628829696916
12 0.41000000000000003 56.08297108046861
12 0.42000000000000004 56.12620084672593
12 0.43000000000000005 56.041499514428025
12 0.44000000000000006 56.00006399374942
12 0.45000000000000007 56.02850324046869
12 0.4600000000000001 55.98552168194886
12 0.4700000000000001 55.91567397357226
12 0.4800000000000001 55.941781671148696
12 0.4900000000000001 55.90613169226014
12 0.5000000000000001 55.859797548103835
12 0.5100000000000001 55.80422911845459
12 0.5200000000000001 55.79787205238726
12 0.5300000000000001 55.806452565982624
12 0.5400000000000001 55.75246120344585
12 0.5500000000000002 55.76323543669957
12 0.5600000000000002 55.71899976840252
12 0.5700000000000002 55.692981217348866
12 0.5800000000000002 55.70738381785868
12 0.5900000000000002 55.642643289969044
12 0.6000000000000002 55.583237758283204

13 0.4 60.91475189692639
13 0.41000000000000003 60.87572984622165
13 0.42000000000000004 60.912309103609616
13 0.43000000000000005 60.8305277060116
13 0.44000000000000006 60.77586854626996
13 0.45000000000000007 60.81312191047872
13 0.4600000000000001 60.7572124757112
13 0.4700000000000001 60.67865344610771
13 0.4800000000000001 60.718424602768124
13 0.4900000000000001 60.67764061434283
13 0.5000000000000001 60.626655761199984
13 0.5100000000000001 60.571704964410614
13 0.5200000000000001 60.55314496245202
13 0.5300000000000001 60.56830516593215
13 0.5400000000000001 60.48871670175822
13 0.5500000000000002 60.52122369220791
13 0.5600000000000002 60.473893270090464
13 0.5700000000000002 60.44408210565785
13 0.5800000000000002 60.43691283448662
13 0.5900000000000002 60.38173289540143
13 0.6000000000000002 60.32137563314083

14 0.4 65.72607939557669
14 0.41000000000000003 65.6807854892656
14 0.42000000000000004 65.72695054144795
14 0.43000000000000005 65.61495157777783
14 0.44000000000000006 65.56482865764362
14 0.45000000000000007 65.59653541192064
14 0.4600000000000001 65.53266707477631
14 0.4700000000000001 65.47973836480423
14 0.4800000000000001 65.5040179854416
14 0.4900000000000001 65.446234599248
14 0.5000000000000001 65.40078165541567
14 0.5100000000000001 65.31968506016756
14 0.5200000000000001 65.32358423226246
14 0.5300000000000001 65.32645539837893
14 0.5400000000000001 65.24178105424504
14 0.5500000000000002 65.27178648145134
14 0.5600000000000002 65.22392199717278
14 0.5700000000000002 65.18650467513113
14 0.5800000000000002 65.18967414357112
14 0.5900000000000002 65.10992285065014
14 0.6000000000000002 65.03918673366654

15 0.4 70.52467357974425
15 0.41000000000000003 70.48655977532101
15 0.42000000000000004 70.515101007539
15 0.43000000000000005 70.4024941758396
15 0.44000000000000006 70.35282187654467
15 0.45000000000000007 70.39984331067785
15 0.4600000000000001 70.32583176422037
15 0.4700000000000001 70.26435027669673
15 0.4800000000000001 70.28683251178072
15 0.4900000000000001 70.2188146614086
15 0.5000000000000001 70.1834227989773
15 0.5100000000000001 70.11289129341054
15 0.5200000000000001 70.09107945766841
15 0.5300000000000001 70.09358326484808
15 0.5400000000000001 70.01064638160281
15 0.5500000000000002 70.03222998722836
15 0.5600000000000002 69.97801004467716
15 0.5700000000000002 69.93898987138654
15 0.5800000000000002 69.94068739031322
15 0.5900000000000002 69.84290421333631
15 0.6000000000000002 69.7814085447725

16 0.4 75.3213635403003
16 0.41000000000000003 75.30373174151232
16 0.42000000000000004 75.33540107752825
16 0.43000000000000005 75.21281055045382
16 0.44000000000000006 75.16109509841827
16 0.45000000000000007 75.2057206380815
16 0.4600000000000001 75.1219533278991
16 0.4700000000000001 75.06039349227497
16 0.4800000000000001 75.08396203975512
16 0.4900000000000001 75.01351742231061
16 0.5000000000000001 74.97026293608495
16 0.5100000000000001 74.89286485510263
16 0.5200000000000001 74.88604677834205
16 0.5300000000000001 74.87261641882195
16 0.5400000000000001 74.761544198398
16 0.5500000000000002 74.80160983904535
16 0.5600000000000002 74.74743259371911
16 0.5700000000000002 74.69111600598698
16 0.5800000000000002 74.70140519630299
16 0.5900000000000002 74.60495050448712
16 0.6000000000000002 74.53670381103079

17 0.4 80.13079947463436
17 0.41000000000000003 80.12773604052661
17 0.42000000000000004 80.14078794547882
17 0.43000000000000005 80.0170485961212
17 0.44000000000000006 79.96530488886711
17 0.45000000000000007 80.01025970573748
17 0.4600000000000001 79.9323674511414
17 0.4700000000000001 79.86380341374812
17 0.4800000000000001 79.88174586350668
17 0.4900000000000001 79.80308981755135
17 0.5000000000000001 79.75745368315498
17 0.5100000000000001 79.68776860985382
17 0.5200000000000001 79.67354068876838
17 0.5300000000000001 79.66640807857861
17 0.5400000000000001 79.53517084751397
17 0.5500000000000002 79.5913100590292
17 0.5600000000000002 79.51540162806957
17 0.5700000000000002 79.4614098595148
17 0.5800000000000002 79.48166909694027
17 0.5900000000000002 79.36690523998352
17 0.6000000000000002 79.29160905587376

18 0.4 84.96232115524293
18 0.41000000000000003 84.95866345011204
18 0.42000000000000004 84.95211170877486
18 0.43000000000000005 84.8284862979878
18 0.44000000000000006 84.79290754197604
18 0.45000000000000007 84.81512726584775
18 0.4600000000000001 84.74855487175105
18 0.4700000000000001 84.67626114255073
18 0.4800000000000001 84.68365558588803
18 0.4900000000000001 84.59424427362224
18 0.5000000000000001 84.56395398439619
18 0.5100000000000001 84.47936643096216
18 0.5200000000000001 84.46091318824239
18 0.5300000000000001 84.43777019594377
18 0.5400000000000001 84.32969849077038
18 0.5500000000000002 84.37909223975092
18 0.5600000000000002 84.29323397464417
18 0.5700000000000002 84.23835472876213
18 0.5800000000000002 84.24308698487887
18 0.5900000000000002 84.13481267533159
18 0.6000000000000002 84.07033414400951

19 0.4 89.79097503185905
19 0.41000000000000003 89.79493752826312
19 0.42000000000000004 89.7703421368438
19 0.43000000000000005 89.64810852190199
19 0.44000000000000006 89.64202026144996
19 0.45000000000000007 89.64954575392056
19 0.4600000000000001 89.57718008942295
19 0.4700000000000001 89.49449999487544
19 0.4800000000000001 89.50190785808081
19 0.4900000000000001 89.40075510173656
19 0.5000000000000001 89.37412275739888
19 0.5100000000000001 89.27845679960521
19 0.5200000000000001 89.2617884681184
19 0.5300000000000001 89.22071044449915
19 0.5400000000000001 89.12964827060928
19 0.5500000000000002 89.1782416633039
19 0.5600000000000002 89.07395674029053
19 0.5700000000000002 89.02155821792425
19 0.5800000000000002 89.02382546924252
19 0.5900000000000002 88.92857279701289
19 0.6000000000000002 88.84933299034942

20 0.4 94.62323824799097
20 0.41000000000000003 94.65056890522976
20 0.42000000000000004 94.62100134404471
20 0.43000000000000005 94.47976126095647
20 0.44000000000000006 94.47461612497078
20 0.45000000000000007 94.47830534314308
20 0.4600000000000001 94.39693268333058
20 0.4700000000000001 94.31685829198663
20 0.4800000000000001 94.30587991430234
20 0.4900000000000001 94.2100237572991
20 0.5000000000000001 94.18373282477191
20 0.5100000000000001 94.08141407801448
20 0.5200000000000001 94.08060825828169
20 0.5300000000000001 94.01494698093289
20 0.5400000000000001 93.93209139648978
20 0.5500000000000002 93.97301008904299
20 0.5600000000000002 93.86244808051663
20 0.5700000000000002 93.80366936493017
20 0.5800000000000002 93.80100037168619
20 0.5900000000000002 93.72352817155209
20 0.6000000000000002 93.64884044901277

21 0.4 99.4723287402424
21 0.41000000000000003 99.50493391940019
21 0.42000000000000004 99.45554718734114
21 0.43000000000000005 99.31011163746906
21 0.44000000000000006 99.32345432928636
21 0.45000000000000007 99.30636813373249
21 0.4600000000000001 99.23066898552909
21 0.4700000000000001 99.14873655480922
21 0.4800000000000001 99.1276117023923
21 0.4900000000000001 99.03774849143201
21 0.5000000000000001 98.9993532111804
21 0.5100000000000001 98.8874432737011
21 0.5200000000000001 98.90080654773183
21 0.5300000000000001 98.83461011498414
21 0.5400000000000001 98.71384675355269
21 0.5500000000000002 98.78903698351756
21 0.5600000000000002 98.66025748531177
21 0.5700000000000002 98.59517154439263
21 0.5800000000000002 98.5876356760082
21 0.5900000000000002 98.52272749649836
21 0.6000000000000002 98.44812879065547

22 0.4 104.29764675838683
22 0.41000000000000003 104.34988169055688
22 0.42000000000000004 104.3142030284719
22 0.43000000000000005 104.14983949308386
22 0.44000000000000006 104.16256331016652
22 0.45000000000000007 104.14114354659607
22 0.4600000000000001 104.06766626703102
22 0.4700000000000001 103.98452353999079
22 0.4800000000000001 103.969395194639
22 0.4900000000000001 103.86970180406921
22 0.5000000000000001 103.81861461457599
22 0.5100000000000001 103.70376990459778
22 0.5200000000000001 103.72582739019022
22 0.5300000000000001 103.64887400618844
22 0.5400000000000001 103.52388332423479
22 0.5500000000000002 103.56550698489234
22 0.5600000000000002 103.47446018550411
22 0.5700000000000002 103.39085627794832
22 0.5800000000000002 103.3941948897499
22 0.5900000000000002 103.32034751373148
22 0.6000000000000002 103.23564899897383

23 0.4 109.16198380174013
23 0.41000000000000003 109.19736818985626
23 0.42000000000000004 109.15973988243982
23 0.43000000000000005 109.00204241407705
23 0.44000000000000006 109.0131440206089
23 0.45000000000000007 108.98536461495871
23 0.4600000000000001 108.90075449849007
23 0.4700000000000001 108.82117297620547
23 0.4800000000000001 108.80689347370915
23 0.4900000000000001 108.70242313616751
23 0.5000000000000001 108.64733827664097
23 0.5100000000000001 108.5188619559217
23 0.5200000000000001 108.54750802155039
23 0.5300000000000001 108.47284374824069
23 0.5400000000000001 108.34050740739444
23 0.5500000000000002 108.37384700822437
23 0.5600000000000002 108.29043335147607
23 0.5700000000000002 108.19434805567336
23 0.5800000000000002 108.20684669611094
23 0.5900000000000002 108.13010506248403
23 0.6000000000000002 108.03496043460086

24 0.4 114.00418147672222
24 0.41000000000000003 114.05056018695174
24 0.42000000000000004 114.01677253909894
24 0.43000000000000005 113.85122472902539
24 0.44000000000000006 113.86664705535598
24 0.45000000000000007 113.83411667182112
24 0.4600000000000001 113.75026901126245
24 0.4700000000000001 113.65980205243031
24 0.4800000000000001 113.63994884312137
24 0.4900000000000001 113.53301168548249
24 0.5000000000000001 113.4883846974119
24 0.5100000000000001 113.35240877830486
24 0.5200000000000001 113.37954455434647
24 0.5300000000000001 113.30207304608471
24 0.5400000000000001 113.17080487754349
24 0.5500000000000002 113.19353299122051
24 0.5600000000000002 113.12917858989096
24 0.5700000000000002 112.99980685563615
24 0.5800000000000002 113.02761255933946
24 0.5900000000000002 112.93155707649926
24 0.6000000000000002 112.84946675336337

25 0.4 118.87391715556
25 0.41000000000000003 118.89945643006554
25 0.42000000000000004 118.85935666327318
25 0.43000000000000005 118.72000051963529
25 0.44000000000000006 118.72936992459128
25 0.45000000000000007 118.68499827684991
25 0.4600000000000001 118.59339898881952
25 0.4700000000000001 118.50672560527572
25 0.4800000000000001 118.47130901064953
25 0.4900000000000001 118.37088819037228
25 0.5000000000000001 118.3138843619439
25 0.5100000000000001 118.19023938761357
25 0.5200000000000001 118.21510961023166
25 0.5300000000000001 118.13400440195525
25 0.5400000000000001 117.99329187241648
25 0.5500000000000002 118.00159665867396
25 0.5600000000000002 117.94150306172797
25 0.5700000000000002 117.83450040042325
25 0.5800000000000002 117.84288084772105
25 0.5900000000000002 117.74299426565189
25 0.6000000000000002 117.6610086190308

26 0.4 123.73484024389553
26 0.41000000000000003 123.75342284863325
26 0.42000000000000004 123.70819744004022
26 0.43000000000000005 123.56639828425405
26 0.44000000000000006 123.58595301778763
26 0.45000000000000007 123.54198271571009
26 0.4600000000000001 123.45204948510104
26 0.4700000000000001 123.35632475416477
26 0.4800000000000001 123.32802630328551
26 0.4900000000000001 123.21758055105754
26 0.5000000000000001 123.15608177822882
26 0.5100000000000001 123.02056850771196
26 0.5200000000000001 123.06204428541477
26 0.5300000000000001 122.98782384007171
26 0.5400000000000001 122.82711384815099
26 0.5500000000000002 122.83982478905304
26 0.5600000000000002 122.75539517565403
26 0.5700000000000002 122.65760792527276
26 0.5800000000000002 122.65845659673148
26 0.5900000000000002 122.5766910016362
26 0.6000000000000002 122.47446080807181

27 0.4 128.6034390233629
27 0.41000000000000003 128.62875235684257
27 0.42000000000000004 128.5651597355873
27 0.43000000000000005 128.4349696346192
27 0.44000000000000006 128.44655976347568
27 0.45000000000000007 128.40757300867554
27 0.4600000000000001 128.3181392329789
27 0.4700000000000001 128.21634054613665
27 0.4800000000000001 128.18881292053885
27 0.4900000000000001 128.0756407708618
27 0.5000000000000001 128.00751557357958
27 0.5100000000000001 127.86679964063727
27 0.5200000000000001 127.90590350978015
27 0.5300000000000001 127.82836347005302
27 0.5400000000000001 127.64946567298412
27 0.5500000000000002 127.69222994887716
27 0.5600000000000002 127.59741978543101
27 0.5700000000000002 127.48837280773252
27 0.5800000000000002 127.47818164437803
27 0.5900000000000002 127.39120592142989
27 0.6000000000000002 127.28268421494272

28 0.4 133.46535624208755
28 0.41000000000000003 133.50395945005448
28 0.42000000000000004 133.42129492252602
28 0.43000000000000005 133.31318144927266
28 0.44000000000000006 133.318662151798
28 0.45000000000000007 133.26644612612392
28 0.4600000000000001 133.1850292390465
28 0.4700000000000001 133.073997429221
28 0.4800000000000001 133.02209850987165
28 0.4900000000000001 132.93381548229345
28 0.5000000000000001 132.86644833744856
28 0.5100000000000001 132.72258099456414
28 0.5200000000000001 132.767903474502
28 0.5300000000000001 132.6633633143574
28 0.5400000000000001 132.48412384400544
28 0.5500000000000002 132.53458549139907
28 0.5600000000000002 132.4337907101892
28 0.5700000000000002 132.31548387308254
28 0.5800000000000002 132.30425002066906
28 0.5900000000000002 132.22615360168646
28 0.6000000000000002 132.107605323727

29 0.4 138.34289336117862
29 0.41000000000000003 138.38231925765186
29 0.42000000000000004 138.27568891825152
29 0.43000000000000005 138.1650759977363
29 0.44000000000000006 138.18159587521558
29 0.45000000000000007 138.14099469910576
29 0.4600000000000001 138.05660576605723
29 0.4700000000000001 137.93037818959553
29 0.4800000000000001 137.88480625805713
29 0.4900000000000001 137.7908689153713
29 0.5000000000000001 137.72001260850857
29 0.5100000000000001 137.5808420356533
29 0.5200000000000001 137.61522593697185
29 0.5300000000000001 137.51439211928232
29 0.5400000000000001 137.33719163609194
29 0.5500000000000002 137.38797846065893
29 0.5600000000000002 137.26723292133016
29 0.5700000000000002 137.1568128229313
29 0.5800000000000002 137.13840274465724
29 0.5900000000000002 137.0584832159118
29 0.6000000000000002 136.91860195059513

30 0.4 143.2191608171513
30 0.41000000000000003 143.26344778659103
30 0.42000000000000004 143.14932749575522
30 0.43000000000000005 143.02621945986135
30 0.44000000000000006 143.045260143707
30 0.45000000000000007 143.00524727270442
30 0.4600000000000001 142.92916067047858
30 0.4700000000000001 142.7952543421549
30 0.4800000000000001 142.7517617828374
30 0.4900000000000001 142.65710652325333
30 0.5000000000000001 142.5694293649993
30 0.5100000000000001 142.43370336456414
30 0.5200000000000001 142.47569095517403
30 0.5300000000000001 142.37592000410694
30 0.5400000000000001 142.18931804443417
30 0.5500000000000002 142.24646688158944
30 0.5600000000000002 142.11946903115083
30 0.5700000000000002 141.99481870950802
30 0.5800000000000002 141.97965053935184
30 0.5900000000000002 141.8927652832495
30 0.6000000000000002 141.74162500184264

31 0.4 148.0865640595226
31 0.41000000000000003 148.15412119866804
31 0.42000000000000004 148.03053981571776
31 0.43000000000000005 147.89532451433467
31 0.44000000000000006 147.9143584168097
31 0.45000000000000007 147.8861642517285
31 0.4600000000000001 147.8010890005903
31 0.4700000000000001 147.67919027078912
31 0.4800000000000001 147.63191609157874
31 0.4900000000000001 147.51397714928427
31 0.5000000000000001 147.44541678911935
31 0.5100000000000001 147.29233355805403
31 0.5200000000000001 147.33037675663414
31 0.5300000000000001 147.23226221109127
31 0.5400000000000001 147.04387587546645
31 0.5500000000000002 147.10727453136295
31 0.5600000000000002 146.96597351688717
31 0.5700000000000002 146.85024487101919
31 0.5800000000000002 146.80873255602634
31 0.5900000000000002 146.72766049260935
31 0.6000000000000002 146.57609810410085

32 0.4 152.97151476450512
32 0.41000000000000003 153.0330287134153
32 0.42000000000000004 152.9013095939393
32 0.43000000000000005 152.77457559285313
32 0.44000000000000006 152.78312993272587
32 0.45000000000000007 152.77075410180663
32 0.4600000000000001 152.67104834732783
32 0.4700000000000001 152.54512159753756
32 0.4800000000000001 152.49939263458032
32 0.4900000000000001 152.36798220716088
32 0.5000000000000001 152.30685484731558
32 0.5100000000000001 152.15939045192454
32 0.5200000000000001 152.18715343616694
32 0.5300000000000001 152.08384757421146
32 0.5400000000000001 151.91575204524335
32 0.5500000000000002 151.96385989303297
32 0.5600000000000002 151.82356212445316
32 0.5700000000000002 151.70996911906616
32 0.5800000000000002 151.65484348879036
32 0.5900000000000002 151.56492731655655
32 0.6000000000000002 151.40703255720052

33 0.4 157.85121230014306
33 0.41000000000000003 157.93056754368834
33 0.42000000000000004 157.79426997524877
33 0.43000000000000005 157.6526369217479
33 0.44000000000000006 157.6542354976663
33 0.45000000000000007 157.6430111173918
33 0.4600000000000001 157.55566089014292
33 0.4700000000000001 157.4320712392986
33 0.4800000000000001 157.37647045629407
33 0.4900000000000001 157.2488906507501
33 0.5000000000000001 157.17328369349084
33 0.5100000000000001 157.02269125102154
33 0.5200000000000001 157.06113516445276
33 0.5300000000000001 156.95772289872758
33 0.5400000000000001 156.7665570530661
33 0.5500000000000002 156.82895794100915
33 0.5600000000000002 156.68278058653203
33 0.5700000000000002 156.55285953150724
33 0.5800000000000002 156.4972858426304
33 0.5900000000000002 156.41669577685877
33 0.6000000000000002 156.23456471931542

34 0.4 162.7456883488189
34 0.41000000000000003 162.80977706718468
34 0.42000000000000004 162.67969729823798
34 0.43000000000000005 162.53583930147795
34 0.44000000000000006 162.53456643969662
34 0.45000000000000007 162.5257619907249
34 0.4600000000000001 162.4374869761173
34 0.4700000000000001 162.3171472521546
34 0.4800000000000001 162.2586899173134
34 0.4900000000000001 162.12524278820175
34 0.5000000000000001 162.0586947394956
34 0.5100000000000001 161.88710629848137
34 0.5200000000000001 161.93924767480868
34 0.5300000000000001 161.81986840907732
34 0.5400000000000001 161.62659724964055
34 0.5500000000000002 161.68519587655817
34 0.5600000000000002 161.55362158792235
34 0.5700000000000002 161.40317756203333
34 0.5800000000000002 161.3441813970302
34 0.5900000000000002 161.26463001962412
34 0.6000000000000002 161.08674113735378

35 0.4 167.64179072496418
35 0.41000000000000003 167.7147330338696
35 0.42000000000000004 167.56302718566957
35 0.43000000000000005 167.41938598791458
35 0.44000000000000006 167.4338853198184
35 0.45000000000000007 167.4044521860303
35 0.4600000000000001 167.31678294063147
35 0.4700000000000001 167.18812886197892
35 0.4800000000000001 167.14743183716067
35 0.4900000000000001 167.00963573110133
35 0.5000000000000001 166.91931718227136
35 0.5100000000000001 166.75687505576767
35 0.5200000000000001 166.82321908191446
35 0.5300000000000001 166.67769602848236
35 0.5400000000000001 166.48787335300133
35 0.5500000000000002 166.55556234220975
35 0.5600000000000002 166.41443087809236
