# Rounds: 100000, repetitions: 1000
# Good arm ~ N(5.0,2.0), 1 bad arm(s) ~ N(4.0,4.0)
# Estimate ~ N(10.0,0.5)
# Observation noise range from 0.5 to 0.7 with step size 0.01

# Observation noise | mean | standard deviation

3 0.6500000000000001 13.452931284330505
3 0.6600000000000001 13.545943645996768
3 0.6700000000000002 13.409337202941368
3 0.6800000000000002 13.654470428735923
3 0.6900000000000002 13.781292602265225
3 0.7000000000000002 13.46243175850486

4 0.5 18.170833983909
4 0.51 17.89886398418209
4 0.52 17.866230467503957
4 0.53 18.301205153610372
4 0.54 18.389388614458856
4 0.55 17.911791156503153
4 0.56 18.465026811189013
4 0.5700000000000001 18.21620403876744
4 0.5800000000000001 18.21315378197787
4 0.5900000000000001 18.272536532364555
4 0.6000000000000001 18.024319516703716
4 0.6100000000000001 18.236509300828892
4 0.6200000000000001 17.702533601490824
4 0.6300000000000001 18.27525601280108
4 0.6400000000000001 18.54161823312686
4 0.6500000000000001 18.156812235552866
4 0.6600000000000001 18.137818557119303
4 0.6700000000000002 18.006606034171273
4 0.6800000000000002 18.299393117000964
4 0.6900000000000002 18.4331778324143
4 0.7000000000000002 17.781228063771835

5 0.5 22.83290620604715
5 0.51 22.57844378824031
5 0.52 22.601263312703576
5 0.53 23.080419258661504
5 0.54 23.017636002406817
5 0.55 22.573801263942325
5 0.56 23.1377168478363
5 0.5700000000000001 22.670491232627946
5 0.5800000000000001 22.870652192956847
5 0.5900000000000001 22.8125518555295
5 0.6000000000000001 22.74016086545823
5 0.6100000000000001 22.91149602667851
5 0.6200000000000001 22.37378333922587
5 0.6300000000000001 22.841520521624883
5 0.6400000000000001 23.144700863124953
5 0.6500000000000001 22.908494899871563
5 0.6600000000000001 22.57466679237139
5 0.6700000000000002 22.585677046094567
5 0.6800000000000002 23.101918185688664
5 0.6900000000000002 23.00075760974654
5 0.7000000000000002 22.25171164399408

6 0.5 27.47593881940715
6 0.51 27.18411244214865
6 0.52 27.391627187482236
6 0.53 27.66835419126986
6 0.54 27.698762315596984
6 0.55 27.368623718230722
6 0.56 27.917722948106654
6 0.5700000000000001 27.387812280312136
6 0.5800000000000001 27.401456619353944
6 0.5900000000000001 27.350943431569256
6 0.6000000000000001 27.36356949731559
6 0.6100000000000001 27.660771105517444
6 0.6200000000000001 27.018794784692915
6 0.6300000000000001 27.444159726279047
6 0.6400000000000001 27.865710703848745
6 0.6500000000000001 27.67610063819181
6 0.6600000000000001 27.258457302076348
6 0.6700000000000002 27.091545691514153
6 0.6800000000000002 27.720229985895127
6 0.6900000000000002 27.64920168491141
6 0.7000000000000002 26.995558841433994

7 0.5 32.301625487067376
7 0.51 31.87682753042843
7 0.52 32.16808263802197
7 0.53 32.2723714893933
7 0.54 32.34505673760663
7 0.55 32.00643830997114
7 0.56 32.601071058444916
7 0.5700000000000001 32.03518025765282
7 0.5800000000000001 32.02088392364682
7 0.5900000000000001 31.9682754959315
7 0.6000000000000001 31.940171616228657
7 0.6100000000000001 32.44557745903179
7 0.6200000000000001 31.753522883854146
7 0.6300000000000001 32.105107238196055
7 0.6400000000000001 32.415534098005125
7 0.6500000000000001 32.404093344521165
7 0.6600000000000001 31.833651375495727
7 0.6700000000000002 31.908166108846462
7 0.6800000000000002 32.30695075621636
7 0.6900000000000002 32.3693048563104
7 0.7000000000000002 31.683635048812288

8 0.5 36.81868691607661
8 0.51 36.61529756387268
8 0.52 36.80611945888037
8 0.53 36.78568468345641
8 0.54 36.99888736477883
8 0.55 36.680631899677934
8 0.56 37.35689420092893
8 0.5700000000000001 37.00266117942281
8 0.5800000000000001 36.70109134534407
8 0.5900000000000001 36.43408309416025
8 0.6000000000000001 36.61543111828708
8 0.6100000000000001 36.894682441323866
8 0.6200000000000001 36.48235495778097
8 0.6300000000000001 36.75513951965606
8 0.6400000000000001 37.03118982737278
8 0.6500000000000001 36.973189903076076
8 0.6600000000000001 36.518374501344795
8 0.6700000000000002 36.524227283911785
8 0.6800000000000002 36.98541288729861
8 0.6900000000000002 36.99619952195605
8 0.7000000000000002 36.50345885465845

9 0.5 41.53289532634151
9 0.51 41.188864901734426
9 0.52 41.455824222163955
9 0.53 41.57111593809188
9 0.54 41.566094813756706
9 0.55 41.3515652610727
9 0.56 42.047089609416574
9 0.5700000000000001 41.529084216545094
9 0.5800000000000001 41.3600861349986
9 0.5900000000000001 41.17844479789496
9 0.6000000000000001 41.36310318520171
9 0.6100000000000001 41.53492721214094
9 0.6200000000000001 41.25341103878595
9 0.6300000000000001 41.5393063409639
9 0.6400000000000001 41.77254086528924
9 0.6500000000000001 41.807873985972236
9 0.6600000000000001 41.31717305089849
9 0.6700000000000002 41.1730909752935
9 0.6800000000000002 41.64885373900619
9 0.6900000000000002 41.62368974549719
9 0.7000000000000002 40.97816122980242

10 0.5 46.126304461664226
10 0.51 45.80366267467872
10 0.52 46.11281311214104
10 0.53 46.05130637467662
10 0.54 46.36539998018663
10 0.55 46.0393058179797
10 0.56 46.783399553585724
10 0.5700000000000001 46.1756746643727
10 0.5800000000000001 46.00165932547067
10 0.5900000000000001 45.96887912029566
10 0.6000000000000001 46.03894498828852
10 0.6100000000000001 46.168270450703844
10 0.6200000000000001 45.99140340083057
10 0.6300000000000001 46.05738714390489
10 0.6400000000000001 46.52939145543961
10 0.6500000000000001 46.57641877013307
10 0.6600000000000001 46.01944435633706
10 0.6700000000000002 45.95988530816131
10 0.6800000000000002 46.23252115970437
10 0.6900000000000002 46.2218668541114
10 0.7000000000000002 45.52888776637905

11 0.5 50.86611681258546
11 0.51 50.538949767603164
11 0.52 50.73415580960471
11 0.53 50.92602466413563
11 0.54 50.98382889888197
11 0.55 50.808269687642415
11 0.56 51.491463223398405
11 0.5700000000000001 50.97237512712607
11 0.5800000000000001 50.76825620200728
11 0.5900000000000001 50.69233822557431
11 0.6000000000000001 50.80069855145753
11 0.6100000000000001 50.97164985548805
11 0.6200000000000001 50.77666640870248
11 0.6300000000000001 50.776542477082
11 0.6400000000000001 51.20101288791719
11 0.6500000000000001 51.40191804527174
11 0.6600000000000001 50.62277702848025
11 0.6700000000000002 50.72834238353413
11 0.6800000000000002 50.85113928662054
11 0.6900000000000002 50.98572978972206
11 0.7000000000000002 50.130831382407315

12 0.5 55.56007390159075
12 0.51 55.266815750909224
12 0.52 55.46062778279911
12 0.53 55.55855911010627
12 0.54 55.617447838559265
12 0.55 55.54568174709662
12 0.56 56.15105211795327
12 0.5700000000000001 55.73672170965726
12 0.5800000000000001 55.364885652456316
12 0.5900000000000001 55.2997547672281
12 0.6000000000000001 55.50842375432319
12 0.6100000000000001 55.636286894373086
12 0.6200000000000001 55.455675788358654
12 0.6300000000000001 55.4967598144266
12 0.6400000000000001 55.920668578047135
12 0.6500000000000001 55.958446961259426
12 0.6600000000000001 55.3776072220949
12 0.6700000000000002 55.42671418107035
12 0.6800000000000002 55.56645052094276
12 0.6900000000000002 55.780282597513114
12 0.7000000000000002 54.800045276018864

13 0.5 60.28139766010709
13 0.51 60.06294091955011
13 0.52 60.085267095278525
13 0.53 60.303235859624735
13 0.54 60.361791940776925
13 0.55 60.149424444805874
13 0.56 60.844948485538694
13 0.5700000000000001 60.34588296246986
13 0.5800000000000001 60.16062293238216
13 0.5900000000000001 59.955501286386124
13 0.6000000000000001 60.33946861277339
13 0.6100000000000001 60.34131998204824
13 0.6200000000000001 60.077217112317406
13 0.6300000000000001 60.24494896288462
13 0.6400000000000001 60.5187236220177
13 0.6500000000000001 60.67495948598241
13 0.6600000000000001 60.130629954706286
13 0.6700000000000002 59.969430676039124
13 0.6800000000000002 60.17098031413012
13 0.6900000000000002 60.48193696441544
13 0.7000000000000002 59.53641597907712

14 0.5 65.14547529291067
14 0.51 64.78236435169782
14 0.52 64.8553957866456
14 0.53 65.23177812349691
14 0.54 65.14587110493646
14 0.55 65.03989904837657
14 0.56 65.4758230312248
14 0.5700000000000001 64.96052349463915
14 0.5800000000000001 64.835344737023
14 0.5900000000000001 64.93672503685227
14 0.6000000000000001 65.32449664379321
14 0.6100000000000001 64.8803186433195
14 0.6200000000000001 64.74353906631853
14 0.6300000000000001 65.02026389658819
14 0.6400000000000001 65.13431236392145
14 0.6500000000000001 65.29894118678592
14 0.6600000000000001 65.04818804852357
14 0.6700000000000002 64.83364778891034
14 0.6800000000000002 64.81562824892747
14 0.6900000000000002 65.23321700830279
14 0.7000000000000002 64.2070330568808

15 0.5 69.90105453398114
15 0.51 69.4749490268176
15 0.52 69.77203702352044
15 0.53 69.99929275007759
15 0.54 70.01810838798568
15 0.55 69.73671716603056
15 0.56 70.04180671386753
15 0.5700000000000001 69.48277810376645
15 0.5800000000000001 69.61980273824462
15 0.5900000000000001 69.52503834830742
15 0.6000000000000001 70.10580259683985
15 0.6100000000000001 69.50724025051842
15 0.6200000000000001 69.46918071130972
15 0.6300000000000001 69.63101152582595
15 0.6400000000000001 69.76646629975242
15 0.6500000000000001 70.18213870909078
15 0.6600000000000001 69.72501236218906
15 0.6700000000000002 69.5713429169918
15 0.6800000000000002 69.49970050070485
15 0.6900000000000002 69.98089152607052
15 0.7000000000000002 69.10336380482482

16 0.5 74.61884944641555
16 0.51 74.18365433713025
16 0.52 74.57240977334324
16 0.53 74.74448035060959
16 0.54 74.81351734227749
16 0.55 74.37385599371413
16 0.56 74.79812512483356
16 0.5700000000000001 74.1350984479107
16 0.5800000000000001 74.4377736454056
16 0.5900000000000001 74.34037738648307
16 0.6000000000000001 74.8097921296865
16 0.6100000000000001 74.0590300749764
16 0.6200000000000001 74.23905369592306
16 0.6300000000000001 74.38922382319858
16 0.6400000000000001 74.49681309745311
16 0.6500000000000001 74.94829685490258
16 0.6600000000000001 74.41411251243692
16 0.6700000000000002 74.19961184105418
16 0.6800000000000002 74.33234178174379
16 0.6900000000000002 74.7477987917323
16 0.7000000000000002 73.65336416034818

17 0.5 79.47168351341767
17 0.51 78.93160665717573
17 0.52 79.2227180609312
17 0.53 79.4214366732127
17 0.54 79.51276804333766
17 0.55 79.15497920607689
17 0.56 79.58374052252401
17 0.5700000000000001 78.83018362402416
17 0.5800000000000001 79.11557790833453
17 0.5900000000000001 79.03252513191049
17 0.6000000000000001 79.42067478580253
17 0.6100000000000001 78.74777616953638
17 0.6200000000000001 78.92425428190265
17 0.6300000000000001 79.10601262037648
17 0.6400000000000001 79.26397166761281
17 0.6500000000000001 79.66629082699151
17 0.6600000000000001 79.18934204833955
17 0.6700000000000002 78.82796978882511
17 0.6800000000000002 79.03499827800738
17 0.6900000000000002 79.46099658095287
17 0.7000000000000002 78.40424084722397

18 0.5 84.17705137312106
18 0.51 83.75225500101804
18 0.52 83.93720908150867
18 0.53 84.17038431089594
18 0.54 84.18769017168167
18 0.55 83.85039406880281
18 0.56 84.35577589178288
18 0.5700000000000001 83.56018283456775
18 0.5800000000000001 83.85535285451664
18 0.5900000000000001 83.72256443054101
18 0.6000000000000001 84.1228288005403
18 0.6100000000000001 83.48278779088511
18 0.6200000000000001 83.738975922385
18 0.6300000000000001 83.76304144974753
18 0.6400000000000001 84.07620616598165
18 0.6500000000000001 84.4419040706318
18 0.6600000000000001 83.74587272913229
18 0.6700000000000002 83.52027806682425
18 0.6800000000000002 83.84068239960979
18 0.6900000000000002 84.1330805031209
18 0.7000000000000002 83.13503627247326

19 0.5 88.96651255506885
19 0.51 88.61630352787691
19 0.52 88.68881680145287
19 0.53 88.95917327849251
19 0.54 89.04400048701433
19 0.55 88.56990732434596
19 0.56 89.28335085692085
19 0.5700000000000001 88.31086178330453
19 0.5800000000000001 88.59997147739308
19 0.5900000000000001 88.63649771065772
19 0.6000000000000001 88.69564414095443
19 0.6100000000000001 88.16852676772793
19 0.6200000000000001 88.48296488790427
19 0.6300000000000001 88.50263866836944
19 0.6400000000000001 88.76897086379977
19 0.6500000000000001 89.12133166402906
19 0.6600000000000001 88.67860393679018
19 0.6700000000000002 88.38632275493111
19 0.6800000000000002 88.50291118018524
19 0.6900000000000002 88.95477690557502
19 0.7000000000000002 87.9548908980466

20 0.5 93.74339894649889
20 0.51 93.28821439480883
20 0.52 93.40783979666213
20 0.53 93.68443343978296
20 0.54 93.80885631719363
20 0.55 93.20519009394707
20 0.56 94.00850435547373
20 0.5700000000000001 93.09771156705156
20 0.5800000000000001 93.39678741324454
20 0.5900000000000001 93.31938747969093
20 0.6000000000000001 93.48105643766542
20 0.6100000000000001 92.92937822675609
20 0.6200000000000001 93.16572752599744
20 0.6300000000000001 93.17069886587367
20 0.6400000000000001 93.52520073617582
20 0.6500000000000001 93.85534977963506
20 0.6600000000000001 93.42281130483758
20 0.6700000000000002 93.19204241261401
20 0.6800000000000002 93.2759752975627
20 0.6900000000000002 93.54762641317458
20 0.7000000000000002 92.85747279603447

21 0.5 98.56508774912393
21 0.51 98.16306792843581
21 0.52 98.1179270115939
21 0.53 98.65577309188242
21 0.54 98.5464692660448
21 0.55 97.87792780418017
21 0.56 98.61334685673897
21 0.5700000000000001 97.85241209359182
21 0.5800000000000001 98.15831571722559
21 0.5900000000000001 98.07002313123719
21 0.6000000000000001 98.27573392472763
21 0.6100000000000001 97.54787130308681
21 0.6200000000000001 97.8280938758389
21 0.6300000000000001 97.8630174557268
21 0.6400000000000001 98.23859330619796
21 0.6500000000000001 98.64346348017332
21 0.6600000000000001 97.95616170687595
21 0.6700000000000002 97.93738056999818
21 0.6800000000000002 98.04682592279778
21 0.6900000000000002 98.39928493409455
21 0.7000000000000002 97.62027181360818

22 0.5 103.36664260435037
22 0.51 102.99034115482425
22 0.52 102.83600302333689
22 0.53 103.40664033710574
22 0.54 103.3947317078402
22 0.55 102.51478920570013
22 0.56 103.44038033586527
22 0.5700000000000001 102.75402922267145
22 0.5800000000000001 102.95023342784843
22 0.5900000000000001 102.95152131118378
22 0.6000000000000001 103.03101706065534
22 0.6100000000000001 102.28617135363619
22 0.6200000000000001 102.64872213826565
22 0.6300000000000001 102.6859897242229
22 0.6400000000000001 102.9861609046357
22 0.6500000000000001 103.42133431652482
22 0.6600000000000001 102.76261494293747
22 0.6700000000000002 102.76496118527994
22 0.6800000000000002 102.7191157158277
22 0.6900000000000002 103.13526561672904
22 0.7000000000000002 102.52227240770623

23 0.5 108.13879629549837
23 0.51 107.69781826463645
23 0.52 107.81173790420283
23 0.53 108.07806587138909
23 0.54 108.25735437625464
23 0.55 107.27982448064212
23 0.56 108.31216954543902
23 0.5700000000000001 107.48789739757746
23 0.5800000000000001 107.61983446419535
23 0.5900000000000001 107.7794959411223
23 0.6000000000000001 107.66961340876333
23 0.6100000000000001 106.86354026465848
23 0.6200000000000001 107.38910871087282
23 0.6300000000000001 107.30365161254869
23 0.6400000000000001 107.88314415969857
23 0.6500000000000001 108.07267205359808
23 0.6600000000000001 107.48616814739613
23 0.6700000000000002 107.55863597505589
23 0.6800000000000002 107.40507437007295
23 0.6900000000000002 107.91698791770474
23 0.7000000000000002 107.15328806696778

24 0.5 113.08225876130169
24 0.51 112.56479715267403
24 0.52 112.68534866370551
24 0.53 112.80524259665856
24 0.54 113.08973552837719
24 0.55 111.96086956900199
24 0.56 113.12037012450661
24 0.5700000000000001 112.13940363206328
24 0.5800000000000001 112.42923259318049
24 0.5900000000000001 112.49972690611142
24 0.6000000000000001 112.3665527482798
24 0.6100000000000001 111.610850690608
24 0.6200000000000001 112.21404736141835
24 0.6300000000000001 112.15868417584873
24 0.6400000000000001 112.78268441426242
24 0.6500000000000001 112.72626482229151
24 0.6600000000000001 112.14377161084012
24 0.6700000000000002 112.00211496974859
24 0.6800000000000002 112.28583348330663
24 0.6900000000000002 112.73732417750831
24 0.7000000000000002 111.97132962945787

25 0.5 117.94485362126595
25 0.51 117.47675414371045
25 0.52 117.45927811857482
25 0.53 117.58917652774166
25 0.54 117.70944119175756
25 0.55 116.67747663557425
25 0.56 117.9899823990722
25 0.5700000000000001 117.0506418436672
25 0.5800000000000001 117.25285092658147
25 0.5900000000000001 117.33003372383179
25 0.6000000000000001 117.20433197000567
25 0.6100000000000001 116.48014823994622
25 0.6200000000000001 116.99569967518038
25 0.6300000000000001 116.96035911008701
25 0.6400000000000001 117.64406138780814
25 0.6500000000000001 117.4584201361791
25 0.6600000000000001 116.90824345645268
25 0.6700000000000002 116.73033379561323
25 0.6800000000000002 117.08770781547855
25 0.6900000000000002 117.53954577778413
25 0.7000000000000002 116.68252356308886

26 0.5 122.88561374982437
26 0.51 122.44534698374902
26 0.52 122.26898025835249
26 0.53 122.35551890391493
26 0.54 122.47753144535035
26 0.55 121.48870066126472
26 0.56 122.79831518813972
26 0.5700000000000001 121.92358313547234
26 0.5800000000000001 122.00622355691074
26 0.5900000000000001 122.1382627303514
26 0.6000000000000001 121.84220307927784
26 0.6100000000000001 121.29740898101616
26 0.6200000000000001 121.7047870306513
26 0.6300000000000001 121.78514936378723
26 0.6400000000000001 122.47187601956993
26 0.6500000000000001 122.31101217367757
26 0.6600000000000001 121.6423031697374
26 0.6700000000000002 121.61601893795749
26 0.6800000000000002 121.93480879635106
26 0.6900000000000002 122.45494978914587
26 0.7000000000000002 121.51988589386478

27 0.5 127.74016431849378
27 0.51 127.24458360636363
27 0.52 127.05970705058877
27 0.53 126.94423157676977
27 0.54 127.20712237178343
27 0.55 126.25902331992434
27 0.56 127.58624563260827
27 0.5700000000000001 126.69640174768382
27 0.5800000000000001 126.75644020745621
27 0.5900000000000001 126.99474000475531
27 0.6000000000000001 126.65553537775665
27 0.6100000000000001 126.06063206171804
27 0.6200000000000001 126.51041661783061
27 0.6300000000000001 126.31446559845449
27 0.6400000000000001 127.15681623372645
27 0.6500000000000001 127.0854958182549
27 0.6600000000000001 126.4627638963706
27 0.6700000000000002 126.48371687723525
27 0.6800000000000002 126.73116948777752
27 0.6900000000000002 127.32361147372856
27 0.7000000000000002 126.23754347448313

28 0.5 132.60395351121733
28 0.51 132.01411152871194
28 0.52 131.8519011201967
28 0.53 131.6721179602231
28 0.54 132.12345854151627
28 0.55 131.2125353604468
28 0.56 132.40832692446102
28 0.5700000000000001 131.40428613487975
28 0.5800000000000001 131.70138404773672
28 0.5900000000000001 131.72954178665958
28 0.6000000000000001 131.38050457634276
28 0.6100000000000001 130.79658308189482
28 0.6200000000000001 131.17232822796154
28 0.6300000000000001 131.1963187619629
28 0.6400000000000001 131.9916428498116
28 0.6500000000000001 131.84810752488755
28 0.6600000000000001 131.1043397985942
28 0.6700000000000002 131.2787338711065
28 0.6800000000000002 131.48508962739876
28 0.6900000000000002 132.16652913298023
28 0.7000000000000002 131.04699928976368

29 0.5 137.32472516728652
29 0.51 136.93145989267424
29 0.52 136.67131513935303
29 0.53 136.47637099265592
29 0.54 136.97684665519967
29 0.55 135.9936819708108
29 0.56 137.22710966132865
29 0.5700000000000001 136.26128695576926
29 0.5800000000000001 136.41781775537422
29 0.5900000000000001 136.61986151465686
29 0.6000000000000001 136.2780252951892
29 0.6100000000000001 135.52678410050152
29 0.6200000000000001 136.14469382800357
29 0.6300000000000001 135.99635217606888
29 0.6400000000000001 136.79369763232825
29 0.6500000000000001 136.7153008557021
29 0.6600000000000001 135.89379774127093
29 0.6700000000000002 136.03586604210332
29 0.6800000000000002 136.23999380714395
29 0.6900000000000002 136.964556846018
29 0.7000000000000002 135.76826735955558

30 0.5 142.15663691023664
30 0.51 141.72484062262473
30 0.52 141.50032493503178
30 0.53 141.35829118816784
30 0.54 141.88567003234462
30 0.55 140.8928986829438
30 0.56 142.14691388666333
30 0.5700000000000001 141.19253828369835
30 0.5800000000000001 141.23571055522206
30 0.5900000000000001 141.5101017673312
30 0.6000000000000001 141.0407620391162
30 0.6100000000000001 140.37479056655656
30 0.6200000000000001 140.86240583443129
30 0.6300000000000001 140.74844501797466
30 0.6400000000000001 141.6477464100796
30 0.6500000000000001 141.61888255095505
30 0.6600000000000001 140.78589873355926
30 0.6700000000000002 140.82857441456616
30 0.6800000000000002 140.84772917457454
30 0.6900000000000002 141.77081291521299
30 0.7000000000000002 140.45966186498958

31 0.5 146.92836558592873
31 0.51 146.5470903864416
31 0.52 146.37669482794308
31 0.53 146.2090644770419
31 0.54 146.6855904656226
31 0.55 145.79478835905164
31 0.56 146.95746139094015
31 0.5700000000000001 145.86922937283256
31 0.5800000000000001 145.9093437390122
31 0.5900000000000001 146.40151748754752
31 0.6000000000000001 145.69781387173148
31 0.6100000000000001 145.28081578593114
31 0.6200000000000001 145.69577726871367
31 0.6300000000000001 145.6290694287008
31 0.6400000000000001 146.5157619624399
31 0.6500000000000001 146.53307319218865
31 0.6600000000000001 145.65975104191256
31 0.6700000000000002 145.74972920546753
31 0.6800000000000002 145.7231612367881
31 0.6900000000000002 146.47763797850004
31 0.7000000000000002 145.16068883772797

32 0.5 151.77052869722436
32 0.51 151.36207211488127
32 0.52 151.2987322610119
32 0.53 151.1308980441052
32 0.54 151.4378174131997
32 0.55 150.58638741339337
32 0.56 151.8357648736876
32 0.5700000000000001 150.74389050013897
32 0.5800000000000001 150.81402139408203
32 0.5900000000000001 151.13285524010365
32 0.6000000000000001 150.70344917459732
32 0.6100000000000001 150.08693801288337
32 0.6200000000000001 150.3424461666148
32 0.6300000000000001 150.48444609066232
32 0.6400000000000001 151.38200455358
32 0.6500000000000001 151.40610634787743
32 0.6600000000000001 150.44689221767675
32 0.6700000000000002 150.5607186334447
32 0.6800000000000002 150.4943650836037
32 0.6900000000000002 151.1145921638692
32 0.7000000000000002 149.87830302614108

33 0.5 156.61833683924752
33 0.51 156.29252683888987
33 0.52 156.2088383800913
33 0.53 155.8821920191293
33 0.54 156.43450999449524
33 0.55 155.4173763260912
33 0.56 156.59557336711063
33 0.5700000000000001 155.5030547687916
33 0.5800000000000001 155.63125490157938
33 0.5900000000000001 156.01646994733173
33 0.6000000000000001 155.34814289570366
33 0.6100000000000001 154.85724169126806
33 0.6200000000000001 155.2190813728146
33 0.6300000000000001 155.36322258679488
33 0.6400000000000001 156.2932237693121
33 0.6500000000000001 156.2090428253379
33 0.6600000000000001 155.1675210449258
33 0.6700000000000002 155.2401050403135
33 0.6800000000000002 155.36457860969546
33 0.6900000000000002 155.962670196196
33 0.7000000000000002 154.63607768951837

34 0.5 161.5773720346694
34 0.51 161.15415584454476
34 0.52 161.05397343361707
34 0.53 160.69592175688578
34 0.54 161.20637128122934
34 0.55 160.3487405256325
34 0.56 161.36208311103783
34 0.5700000000000001 160.33517973474588
34 0.5800000000000001 160.44587600668615
34 0.5900000000000001 160.91671332695026
34 0.6000000000000001 160.2169296118608
34 0.6100000000000001 159.7602487537014
34 0.6200000000000001 159.9973957621596
34 0.6300000000000001 160.17013158469518
34 0.6400000000000001 161.0915545034723
34 0.6500000000000001 161.1043662919164
34 0.6600000000000001 159.9810594193179
34 0.6700000000000002 159.95985805804895
34 0.6800000000000002 160.08552530403335
34 0.6900000000000002 160.7636262239603
34 0.7000000000000002 159.40055705221332

35 0.5 166.38022595634172
35 0.51 166.003377414712
35 0.52 165.9198402140778
35 0.53 165.685521991322
35 0.54 166.0564369830272
35 0.55 165.24383628268347
35 0.56 166.31074764462116
35 0.5700000000000001 165.2047052310514
35 0.5800000000000001 165.43553962210373
35 0.5900000000000001 165.76928849386414
35 0.6000000000000001 165.02662545361568
35 0.6100000000000001 164.34173043666954
35 0.6200000000000001 164.8211681391852
35 0.6300000000000001 164.9720460841547
35 0.6400000000000001 165.87270940324046
35 0.6500000000000001 165.86623840679135
35 0.6600000000000001 164.84882595835464
35 0.6700000000000002 164.65446230339737
35 0.6800000000000002 164.93202926482766
35 0.6900000000000002 165.66809315208678
35 0.7000000000000002 164.08498598720809

36 0.5 171.22162752796035
36 0.51 170.88139754435352
36 0.52 170.86856722289642
36 0.53 170.57175975131088
36 0.54 170.9543715369206
36 0.55 170.0697706512176
36 0.56 171.16287311298788
36 0.5700000000000001 170.10972760230385
36 0.5800000000000001 170.20579555295228
36 0.5900000000000001 170.55484850738358
36 0.6000000000000001 169.71530693506057
36 0.6100000000000001 169.21749510505163
36 0.6200000000000001 169.6555365611476
36 0.6300000000000001 169.80036648481146
36 0.6400000000000001 170.81547464271907
36 0.6500000000000001 170.6371330007228
36 0.6600000000000001 169.7261807087488
36 0.6700000000000002 169.36525338856183
36 0.6800000000000002 169.66808596673238
36 0.6900000000000002 170.48598330704738
36 0.7000000000000002 168.96568809542336

37 0.5 176.27977684381926
37 0.51 175.8699420878893
37 0.52 175.8807111746579
37 0.53 175.4390591940653
37 0.54 175.95999568466397
37 0.55 174.8525733639124
37 0.56 176.0049139087797
37 0.5700000000000001 174.9356062750314
37 0.5800000000000001 175.0714428403161
37 0.5900000000000001 175.35737366527073
37 0.6000000000000001 174.4776936125796
37 0.6100000000000001 174.1446532294411
37 0.6200000000000001 174.621806819214
37 0.6300000000000001 174.67955585539568
37 0.6400000000000001 175.64425577680427
37 0.6500000000000001 175.4085486258709
37 0.6600000000000001 174.53943674567228
37 0.6700000000000002 174.26770702363692
37 0.6800000000000002 174.50764615656112
37 0.6900000000000002 175.3715352790025
37 0.7000000000000002 173.6022477434392

38 0.5 181.13668095962814
38 0.51 180.61745950907724
38 0.52 180.68182397742407
38 0.53 180.4190196208062
38 0.54 180.88470292075604
38 0.55 179.76789340169796
38 0.56 180.75597988122783
38 0.5700000000000001 179.87348822625444
38 0.5800000000000001 179.990919760584
38 0.5900000000000001 180.208029639721
38 0.6000000000000001 179.3561903433803
38 0.6100000000000001 179.05510104715873
38 0.6200000000000001 179.28678557739713
38 0.6300000000000001 179.52918409929603
38 0.6400000000000001 180.502531650358
